CN,SPCD,SW,DBH,HT,TPA,FVS_BdFt,FIA_VOLBFNET,FVS_MCuFt,FIA_VOLCFNET,BF_ratio,CF_ratio,BF_per_CF_FVS,BF_per_CF_FIA
513465475126144,261,False,20.4,73.0,6.018,416.00000616639664,236.70837,68.10000601223673,56.75484,1.7574368247578092,1.199897771048896,6.108663281052377,4.170716893924817
70314561010538,318,False,21.0,74.0,6.018,424.0000133064349,357.795181,72.30000671812687,56.99395,1.1850355617462462,1.2685558154528134,5.864453304402401,6.27777476381265
201984496010661,261,False,21.5,68.0,6.018,447.000023691945,259.323539,71.29999568352235,59.812124,1.723715577134496,1.1920659377273135,6.26928542430821,4.33563501272752
201955162010661,261,False,20.0,65.0,6.018,354.0000116836989,212.89781,59.00000194728315,50.498102,1.6627696249374238,1.168360782099952,6.0,4.215956671005179
169570726020004,833,False,19.0,85.0,6.018,373.9999889653955,269.214483,66.30000643414807,54.211483,1.3892268528710454,1.2229882446519325,5.641024927152426,4.966004766923642
75300437010538,261,False,20.7,58.0,6.018,337.9999974036225,217.822301,57.30000347265496,49.026991,1.551723564813607,1.168744038822512,5.8987779567050955,4.442905765927996
224384002010661,743,False,21.1,85.0,6.018,539.9999951317922,400.782761,84.7000066288764,69.319953,1.3473633291622344,1.2218705143795523,6.37544218264196,5.781636363775377
75210178010538,261,False,20.4,60.0,6.018,343.00001200824613,214.126492,57.30000347265496,49.028036,1.601856962230746,1.1687191278201507,5.986038241200712,4.367429525425004
448865756489998,371,False,19.0,73.0,6.018,297.00001152142534,273.428002,53.400001006096296,48.29334,1.0862092007731723,1.1057425517907085,5.5617978637775485,5.661815935696309
1536384987290487,318,False,22.7,68.0,6.018,462.0000269374169,413.953206,78.09999972413489,61.197236,1.1160682421128945,1.276201423935795,5.915493323550514,6.764246770883575
448846494489998,318,False,20.9,62.0,6.018,340.99998993903705,328.731897,60.50000328604032,51.522356,1.0373194480091388,1.1742476078935582,5.636363163929263,6.380373929328853
224402128010661,833,False,19.1,72.0,6.018,336.00001590281244,243.597974,58.10000215823883,44.599618,1.379321881810119,1.302701789020678,5.783132589009141,5.461884763228241
169596692020004,833,False,19.8,80.0,6.018,402.00001395552925,289.467561,68.40000425156822,54.271756,1.3887566971814478,1.2603241408213919,5.877192821173144,5.333668602873288
639422720126144,318,False,22.9,75.0,6.018,534.000010060963,453.079794,87.1999987180386,68.213955,1.178600363848852,1.2783307860985131,6.1238534164163605,6.642039653029941
70163064010538,371,False,20.2,70.0,6.018,319.00001087233096,311.366222,58.700003707951666,52.448332,1.0245170745346006,1.119196768887744,5.434412107696653,5.936627727264996
448831087489998,833,False,22.8,84.0,6.018,556.0000094118686,425.937316,95.20000585807682,72.461931,1.3053564187174167,1.3137933883942012,5.840335873936265,5.878083983160757
75898514010538,261,False,21.0,80.0,6.018,494.00001492917085,266.370698,78.30000700210566,65.990832,1.8545583978954427,1.1865285620600399,6.309067314845657,4.036480370485403
1203374931290487,833,False,23.2,85.0,6.018,616.0000223937562,449.496072,99.60000369983798,75.806186,1.370423593810084,1.3138769928332497,6.184738950915905,5.929543428025782
1837978748290487,833,False,24.3,80.0,6.018,649.0000214201146,487.040906,103.90000043813872,76.849792,1.332536986985883,1.3519880501191042,6.246390940166784,6.337569605913833
740923637290487,261,False,25.9,71.0,6.018,696.999983123546,410.354694,108.39999938336034,93.150937,1.6985305476328876,1.163702726719328,6.42988917978294,4.405266411866582
513439933126144,261,False,25.4,77.0,6.018,733.000055822117,408.219055,111.79999633261674,93.745264,1.795604704983987,1.1925935408600132,6.556351340489894,4.354556567252294
1203412678290487,261,False,23.4,69.0,6.018,530.0000064909439,318.71812,85.90000465725221,72.275564,1.6629114356314096,1.1885068742909042,6.169964816715502,4.409763166981305
75329478010538,318,False,24.7,66.0,6.018,556.0000094118686,503.49423,89.89999808517157,70.030529,1.1042827827676767,1.2837258174241633,6.1846498471013565,7.189639107252781
1203365522290487,316,False,32.2,69.0,6.018,979.000011683699,898.26326,152.70000139555293,93.696168,1.0898809461312033,1.6297358222329106,6.41126393409588,9.586979693769333
366780186489998,743,False,23.6,76.0,6.018,605.0000227183034,489.136366,95.60000012981888,76.109687,1.2368739369468664,1.2560818983504543,6.328452111890699,6.42672943852732
169592089020004,261,False,24.4,80.0,6.018,696.999983123546,379.320562,106.49999870181124,89.357278,1.8374959149289303,1.1918447057195638,6.5446008602786225,4.24498787888324
14086285020004,261,False,25.4,49.0,6.018,451.99999772816966,321.290773,74.80000387833894,63.209802,1.406825329926825,1.183360831890265,6.042780404976191,5.0829264265058125
75939770010538,318,False,23.3,88.0,6.018,655.0000064909439,522.838644,104.50000705890143,81.420609,1.2527765764975547,1.2834589220390311,6.267942222451269,6.421453369379736
153130939010661,261,False,24.6,71.0,6.018,624.0000295337944,363.446779,97.60000191482844,81.945669,1.7168951978352638,1.191033072349784,6.393442800117298,4.435216448107831
639435747126144,318,False,26.3,93.0,6.018,918.9999987018113,748.741841,140.09999420683263,108.798674,1.2273923378910132,1.287699464120607,6.559600547485189,6.881902264727969
75230012010538,316,False,24.1,80.0,6.018,572.000023691945,477.069983,95.29999681943752,65.880711,1.1989855662160682,1.4465538603467336,6.0020990848058355,7.241421286421756
513464524126144,261,False,25.4,70.0,6.018,666.0000061663967,389.445346,102.89999954563393,88.263924,1.7101244449494506,1.1658217183459227,6.472303295502349,4.4122822592840985
1167724792290487,261,False,25.7,62.0,6.018,593.0000120082461,376.128427,94.70000034077455,83.041099,1.5765891898626587,1.1403991695819746,6.2618797241220365,4.529424965823249
300809980489998,261,False,25.3,68.0,6.018,614.0000003245472,380.268758,99.40000149291708,85.687242,1.6146475023450313,1.1600326859967915,6.177062284735467,4.43786903539269
1167691943290487,833,False,25.5,79.0,6.018,699.0000051927551,547.09433,113.30000274242377,82.630749,1.2776590194103365,1.3711603018680585,6.16946150285505,6.620953296695883
245450865010661,833,False,24.2,58.0,6.018,468.00001200824613,381.70663,77.5999992778825,51.395071,1.2260725259297858,1.509872401535986,6.0309280459186185,7.426911230456321
1203385409290487,318,False,23.7,78.0,6.018,583.0000233673978,508.653442,96.79999308714481,75.599712,1.1461635275189936,1.280428066804604,6.022727944231859,6.728245763687566
